Código MTE,Período,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%),Nome,Latitude,Longitude,Código IBGE,ID Reg. Adm.,Apelido Reg. Adm.,Rotatividade
354660,Outubro/2020,6751.0,310,247,63,0.94,Santa Fé do Sul,-20.2083,-50.931999999999995,3546603,13,São José do Rio Preto,0.04125314768182491
354670,Outubro/2020,8843.0,328,232,96,1.1,Santa Gertrudes,-22.4572,-47.5272,3546702,5,Campinas,0.03166346262580572
354680,Outubro/2020,9666.0,214,222,-8,-0.08,Santa Isabel,-23.3172,-46.2237,3546801,15,São Paulo,0.02255327953651976
354690,Outubro/2020,628.0,13,14,-1,-0.16,Santa Lúcia,-21.685,-48.0885,3546900,1,São Carlos,0.021496815286624203
354700,Outubro/2020,1195.0,21,28,-7,-0.58,Santa Maria da Serra,-22.5661,-48.1593,3547007,5,Campinas,0.020502092050209204
354710,Outubro/2020,232.0,1,6,-5,-2.11,Santa Mercedes,-21.3495,-51.7564,3547106,9,Presidente Prudente,0.015086206896551725
354720,Outubro/2020,73.0,1,1,0,0.0,Santana da Ponte Pensa,-20.2523,-50.8014,3547205,13,São José do Rio Preto,0.0136986301369863
354730,Outubro/2020,47386.0,2890,1914,976,2.1,Santana de Parnaíba,-23.4439,-46.9178,3547304,15,São Paulo,0.050690077238002784
354740,Outubro/2020,120.0,0,0,0,0.0,Santa Rita d'Oeste,-20.1414,-50.8358,3547403,13,São José do Rio Preto,0.0
354750,Outubro/2020,5359.0,161,870,-709,-11.68,Santa Rita do Passa Quatro,-21.7083,-47.478,3547502,1,São Carlos,0.09619331964918829
354760,Outubro/2020,4353.0,134,71,63,1.47,Santa Rosa de Viterbo,-21.4776,-47.3622,3547601,11,Ribeirão Preto,0.023546979094877095
354765,Outubro/2020,121.0,3,2,1,0.83,Santa Salete,-20.2429,-50.6887,3547650,13,São José do Rio Preto,0.02066115702479339
354770,Outubro/2020,2827.0,55,69,-14,-0.49,Santo Anastácio,-21.9747,-51.6527,3547700,9,Presidente Prudente,0.02193137601697913
354780,Outubro/2020,196450.0,7935,6497,1438,0.74,Santo André,-23.6737,-46.5432,3547809,15,São Paulo,0.03673199287350471
354790,Outubro/2020,771.0,22,17,5,0.65,Santo Antônio da Alegria,-21.0864,-47.1464,3547908,11,Ribeirão Preto,0.02529182879377432
354800,Outubro/2020,6374.0,230,181,49,0.77,Santo Antônio de Posse,-22.6029,-46.9192,3548005,5,Campinas,0.03224035142767493
354805,Outubro/2020,989.0,33,21,12,1.23,Santo Antônio do Aracanguá,-20.9331,-50.49800000000001,3548054,2,Araçatuba,0.027300303336703743
354810,Outubro/2020,990.0,18,8,10,1.02,Santo Antônio do Jardim,-22.1121,-46.6845,3548104,5,Campinas,0.013131313131313131
354820,Outubro/2020,1143.0,29,25,4,0.35,Santo Antônio do Pinhal,-22.826999999999998,-45.663000000000004,3548203,14,São José dos Campos,0.023622047244094488
354830,Outubro/2020,89.0,1,0,1,1.14,Santo Expedito,-21.8467,-51.3929,3548302,9,Presidente Prudente,0.0056179775280898875
354840,Outubro/2020,329.0,13,2,11,3.46,Santópolis do Aguapeí,-21.6376,-50.5044,3548401,2,Araçatuba,0.022796352583586626
354850,Outubro/2020,160246.0,3816,3709,107,0.07,Santos,-23.9535,-46.335,3548500,12,Santos,0.02347952522995894
354860,Outubro/2020,1492.0,46,23,23,1.57,São Bento do Sapucaí,-22.6837,-45.7287,3548609,14,São José dos Campos,0.023123324396782843
354870,Outubro/2020,240249.0,9727,7517,2210,0.93,São Bernardo do Campo,-23.6914,-46.5646,3548708,15,São Paulo,0.035887766442316095
354880,Outubro/2020,109005.0,4539,3821,718,0.66,São Caetano do Sul,-23.6229,-46.5548,3548807,15,São Paulo,0.03834686482271456
354890,Outubro/2020,73645.0,3104,2076,1028,1.42,São Carlos,-22.0174,-47.886,3548906,1,São Carlos,0.03516871478036527
354900,Outubro/2020,59.0,0,5,-5,-7.81,São Francisco,-20.3623,-50.6952,3549003,13,São José do Rio Preto,0.0423728813559322
354910,Outubro/2020,21509.0,872,910,-38,-0.18,São João da Boa Vista,-21.9707,-46.7944,3549102,5,Campinas,0.04142451996838533
354920,Outubro/2020,86.0,0,2,-2,-2.27,São João das Duas Pontes,-20.3879,-50.3792,3549201,13,São José do Rio Preto,0.011627906976744186
354925,Outubro/2020,87.0,0,17,-17,-16.35,São João de Iracema,-20.5111,-50.3561,3549250,2,Araçatuba,0.09770114942528736
354930,Outubro/2020,90.0,2,2,0,0.0,São João do Pau d'Alho,-21.2662,-51.6672,3549300,9,Presidente Prudente,0.022222222222222223
354940,Outubro/2020,12923.0,281,355,-74,-0.57,São Joaquim da Barra,-20.5812,-47.8593,3549409,6,Franca,0.02460728932910315
354950,Outubro/2020,735.0,16,31,-15,-2.0,São José da Bela Vista,-20.5935,-47.6424,3549508,6,Franca,0.03197278911564626
354960,Outubro/2020,512.0,5,2,3,0.59,São José do Barreiro,-22.6414,-44.5774,3549607,14,São José dos Campos,0.0068359375
354970,Outubro/2020,12995.0,337,301,36,0.28,São José do Rio Pardo,-21.5953,-46.8873,3549706,5,Campinas,0.024547903039630628
354980,Outubro/2020,133714.0,5889,4632,1257,0.95,São José do Rio Preto,-20.8113,-49.3758,3549805,13,São José do Rio Preto,0.039341430216731234
354990,Outubro/2020,172107.0,6636,5409,1227,0.72,São José dos Campos,-23.1896,-45.8841,3549904,14,São José dos Campos,0.03499276612804825
354995,Outubro/2020,7507.0,275,329,-54,-0.71,São Lourenço da Serra,-23.8491,-46.9432,3549953,15,São Paulo,0.04022911948847742
355000,Outubro/2020,1728.0,24,13,11,0.64,São Luiz do Paraitinga,-23.221999999999998,-45.3109,3550001,14,São José dos Campos,0.01070601851851852
355010,Outubro/2020,7303.0,162,137,25,0.34,São Manuel,-22.7321,-48.5723,3550100,16,Sorocaba,0.02047103929891825
355020,Outubro/2020,3697.0,123,105,18,0.49,São Miguel Arcanjo,-23.8782,-47.9935,3550209,16,Sorocaba,0.030835812821206385
355030,Outubro/2020,4240456.0,211354,167787,43567,1.04,São Paulo,-23.5329,-46.6395,3550308,15,São Paulo,0.044705215665485035
355040,Outubro/2020,6665.0,298,181,117,1.79,São Pedro,-22.5483,-47.9096,3550407,5,Campinas,0.03593398349587397
355050,Outubro/2020,1020.0,33,20,13,1.29,São Pedro do Turvo,-22.7453,-49.7428,3550506,8,Marília,0.025980392156862746
355060,Outubro/2020,18607.0,887,640,247,1.35,São Roque,-23.5226,-47.1357,3550605,16,Sorocaba,0.04103294459074542
355070,Outubro/2020,15716.0,986,508,478,3.14,São Sebastião,-23.7951,-45.4143,3550704,14,São José dos Campos,0.04753117841689997
355080,Outubro/2020,2263.0,101,35,66,3.0,São Sebastião da Grama,-21.7041,-46.8208,3550803,5,Campinas,0.030048608042421564
355090,Outubro/2020,3239.0,124,72,52,1.63,São Simão,-21.4732,-47.5518,3550902,11,Ribeirão Preto,0.030256251929607902
355100,Outubro/2020,29444.0,969,774,195,0.67,São Vicente,-23.9574,-46.3883,3551009,12,Santos,0.029598559978263824
355110,Outubro/2020,1713.0,61,61,0,0.0,Sarapuí,-23.6397,-47.8249,3551108,16,Sorocaba,0.03561004086398132
355120,Outubro/2020,374.0,5,6,-1,-0.27,Sarutaiá,-23.2721,-49.4763,3551207,7,Itapeva,0.014705882352941176
355130,Outubro/2020,2198.0,19,58,-39,-1.74,Sebastianópolis do Sul,-20.6523,-49.925,3551306,13,São José do Rio Preto,0.01751592356687898
355140,Outubro/2020,833.0,22,39,-17,-2.0,Serra Azul,-21.3074,-47.5602,3551405,11,Ribeirão Preto,0.036614645858343335
355150,Outubro/2020,6552.0,231,144,87,1.35,Serrana,-21.2043,-47.5952,3551504,11,Ribeirão Preto,0.028617216117216116
355160,Outubro/2020,5906.0,181,163,18,0.31,Serra Negra,-22.6139,-46.7033,3551603,5,Campinas,0.029122925838130715
355170,Outubro/2020,39523.0,2041,1589,452,1.16,Sertãozinho,-21.1316,-47.9875,3551702,11,Ribeirão Preto,0.045922627330921235
355180,Outubro/2020,1870.0,10,9,1,0.05,Sete Barras,-24.381999999999998,-47.9279,3551801,10,Registro,0.0050802139037433155
355190,Outubro/2020,1953.0,46,33,13,0.67,Severínia,-20.8108,-48.8054,3551900,3,Barretos,0.020225294418842805
355200,Outubro/2020,716.0,7,5,2,0.28,Silveiras,-22.6638,-44.8522,3552007,14,São José dos Campos,0.008379888268156424
355210,Outubro/2020,7746.0,341,165,176,2.32,Socorro,-22.5903,-46.5251,3552106,5,Campinas,0.03266201910663568
355220,Outubro/2020,187493.0,9041,6214,2827,1.53,Sorocaba,-23.4969,-47.4451,3552205,16,Sorocaba,0.040681518776700995
355230,Outubro/2020,1171.0,51,90,-39,-3.22,Sud Mennucci,-20.6872,-50.9238,3552304,2,Araçatuba,0.060204953031596925
355240,Outubro/2020,53626.0,2238,1627,611,1.15,Sumaré,-22.8204,-47.2728,3552403,5,Campinas,0.03603662402565919
355250,Outubro/2020,61484.0,2598,1703,895,1.48,Suzano,-23.5448,-46.3112,3552502,15,São Paulo,0.0349765792726563
355255,Outubro/2020,1351.0,8,272,-264,-16.35,Suzanápolis,-20.4981,-51.0268,3552551,2,Araçatuba,0.10362694300518134
355260,Outubro/2020,1543.0,21,28,-7,-0.45,Tabapuã,-20.9602,-49.0307,3552601,13,São José do Rio Preto,0.015878159429682438
355270,Outubro/2020,2992.0,111,115,-4,-0.13,Tabatinga,-21.7239,-48.6896,3552700,1,São Carlos,0.03776737967914438
355280,Outubro/2020,57226.0,2740,2982,-242,-0.42,Taboão da Serra,-23.6019,-46.7526,3552809,15,São Paulo,0.049994757627651765
355290,Outubro/2020,345.0,2,12,-10,-2.82,Taciba,-22.3866,-51.2882,3552908,9,Presidente Prudente,0.020289855072463767
355300,Outubro/2020,3895.0,246,107,139,3.7,Taguaí,-23.4452,-49.4024,3553005,7,Itapeva,0.04531450577663671
355310,Outubro/2020,438.0,9,5,4,0.92,Taiaçu,-21.1431,-48.5112,3553104,3,Barretos,0.01598173515981735
355320,Outubro/2020,716.0,9,9,0,0.0,Taiúva,-21.1223,-48.4528,3553203,3,Barretos,0.012569832402234637
355330,Outubro/2020,4930.0,216,123,93,1.92,Tambaú,-21.7029,-47.2703,3553302,5,Campinas,0.03438133874239351
355340,Outubro/2020,5071.0,203,158,45,0.9,Tanabi,-20.6228,-49.6563,3553401,13,São José do Rio Preto,0.035594557286531256
355350,Outubro/2020,797.0,18,9,9,1.14,Tapiraí,-23.9612,-47.5062,3553500,16,Sorocaba,0.016938519447929738
355360,Outubro/2020,2501.0,26,48,-22,-0.87,Tapiratiba,-21.4713,-46.7448,3553609,5,Campinas,0.01479408236705318
355365,Outubro/2020,403.0,1,3,-2,-0.49,Taquaral,-21.0737,-48.4126,3553658,11,Ribeirão Preto,0.004962779156327543
355370,Outubro/2020,9316.0,337,312,25,0.27,Taquaritinga,-21.4049,-48.5103,3553708,1,São Carlos,0.034832546157148994
355380,Outubro/2020,4332.0,174,118,56,1.31,Taquarituba,-23.5307,-49.24100000000001,3553807,7,Itapeva,0.033702677746999074
355385,Outubro/2020,1305.0,20,29,-9,-0.68,Taquarivaí,-23.9211,-48.6948,3553856,7,Itapeva,0.018773946360153258
355390,Outubro/2020,1305.0,27,17,10,0.77,Tarabai,-22.3016,-51.5621,3553906,9,Presidente Prudente,0.01685823754789272
355395,Outubro/2020,4781.0,149,197,-48,-0.99,Tarumã,-22.7429,-50.5786,3553955,8,Marília,0.03618489855678728
355400,Outubro/2020,26665.0,1247,748,499,1.91,Tatuí,-23.3487,-47.8461,3554003,16,Sorocaba,0.037408588036752295
355410,Outubro/2020,72445.0,2549,2631,-82,-0.11,Taubaté,-23.0104,-45.5593,3554102,14,São José dos Campos,0.035751259576230245
355420,Outubro/2020,818.0,32,37,-5,-0.61,Tejupá,-23.3425,-49.3722,3554201,7,Itapeva,0.0421760391198044
355430,Outubro/2020,2553.0,68,47,21,0.83,Teodoro Sampaio,-22.5299,-52.1682,3554300,9,Presidente Prudente,0.02252252252252252
355440,Outubro/2020,1092.0,94,42,52,5.0,Terra Roxa,-20.787,-48.3314,3554409,3,Barretos,0.06227106227106227
355450,Outubro/2020,14004.0,465,360,105,0.76,Tietê,-23.1101,-47.7164,3554508,16,Sorocaba,0.02945586975149957
355460,Outubro/2020,263.0,7,14,-7,-2.59,Timburi,-23.2057,-49.6096,3554607,8,Marília,0.039923954372623575
355465,Outubro/2020,241.0,3,4,-1,-0.41,Torre de Pedra,-23.2462,-48.1955,3554656,16,Sorocaba,0.014522821576763486
355470,Outubro/2020,2097.0,64,64,0,0.0,Torrinha,-22.4237,-48.1731,3554706,5,Campinas,0.030519790176442536
355475,Outubro/2020,439.0,8,10,-2,-0.45,Trabiju,-22.0388,-48.3342,3554755,1,São Carlos,0.02050113895216401
355480,Outubro/2020,4848.0,212,124,88,1.85,Tremembé,-22.9571,-45.5475,3554805,14,São José dos Campos,0.034653465346534656
355490,Outubro/2020,332.0,7,8,-1,-0.3,Três Fronteiras,-20.2344,-50.8905,3554904,13,São José do Rio Preto,0.022590361445783132
355495,Outubro/2020,659.0,12,8,4,0.61,Tuiuti,-22.8193,-46.6937,3554953,5,Campinas,0.015174506828528073
355500,Outubro/2020,13884.0,409,354,55,0.4,Tupã,-21.9335,-50.5191,3555000,8,Marília,0.02747767214059349
355510,Outubro/2020,1929.0,39,49,-10,-0.52,Tupi Paulista,-21.3825,-51.575,3555109,9,Presidente Prudente,0.02280974598237429
355520,Outubro/2020,106.0,0,0,0,0.0,Turiúba,-20.9428,-50.1135,3555208,2,Araçatuba,0.0
